# GALON_TRUE   GALAT_TRUE    PAR_TRUE     PML_TRUE     PMB_TRUE     VRAD_TRUE     SIG_ALPHA    SIG_DELTA    SIGPAR_EQ    SIG_PMALPHA   SIG_PMDELTA   ALPHA          DELTA           LAMBDA         BETA            Lz_TRUE     E_HMV_TRUE   E_HdZ_TRUE
  4.179327     1.4175639     104.65016    7762.26      -4718.481    311.721       31.597517    25.15207     38.74678     22.484985     18.113934     3.2171755      0.400603        3.0424542      0.39569786      1893.2654   -51784.055   -58694.72   
  1.6523561    -1.0077518    17.797358    242.68044    -634.5002    -267.7883     242.20161    175.33292    275.10944    171.38397     125.83954     6.252001       0.032836527     6.2676387      0.042530086     1997.5071   -49170.445   -61984.0    
  2.2667308    -0.7258009    56.95716     2505.9272    219.95349    -406.02432    61.28364     46.429096    71.99274     43.389095     33.301823     0.32142067     0.36628577      0.43633673     0.21287267      2055.1018   -51194.266   -50044.39   
  1.828133     -0.9564855    22.304716    508.49234    -646.3729    -315.28418    180.79431    131.64825    206.05814    127.898155    94.34463      0.042329162    0.11499274      0.08464211     0.08866616      2126.2336   -49457.61    -58275.617  
  1.7969927    -0.9985219    18.621475    391.59308    -600.42303   -273.23676    228.66823    165.5359     259.73727    161.80762     118.80805     0.037941515    0.06970763      0.06253882     0.048871167     2074.348    -49188.086   -60532.26   
  1.6399022    -1.041744     18.982882    244.06685    -698.12476   -272.23593    223.11012    161.51233    253.424      157.87466     115.92026     6.2606435      -6.685273E-4    6.262237       0.008352547     1823.7379   -49833.797   -64518.035  
  1.9031652    -1.0289319    28.887716    756.2358     -854.3435    -339.77954    133.54836    96.6774      151.69351    94.499985     69.387085     0.100139245    0.054942433     0.11367909     0.010676984     1781.257    -49961.266   -60607.914  
  2.0059705    -0.8142366    45.440437    1406.3662    -469.90485   -413.89594    78.005974    59.0981      91.63723     55.22858      42.388813     0.12498278     0.2768989       0.22531527     0.20454186      1935.6294   -50916.32    -52524.844  
  2.2109194    -0.2178974    117.904396   4434.458     5734.5615    -422.64868    23.665712    23.929766    35.91115     16.932371     16.998384     0.32426015     0.8765175       0.68227684     0.67386407      1896.817    -51886.188   -50063.4    
  1.8582958    -0.84537345   34.690014    795.4835     -593.4174    -393.9217     106.12436    78.94329     123.023895   75.161575     56.607536     0.030291934    0.22703722      0.11917023     0.19603238      1902.7736   -50395.13    -54035.38   
  1.7654456    -1.0200511    23.950178    467.92838    -783.0559    -319.12744    167.14227    120.99647    189.85182    118.271324    86.84131      0.028837709    0.043959785     0.043941863    0.02886502      1870.3687   -49646.37    -61647.176  
  1.8072731    -1.055996     19.500214    428.38028    -676.8444    -268.0564     216.24216    156.54051    245.62288    153.01483     112.3519      0.06027796     0.016476197     0.06185838     -0.008843611    1939.4587   -49737.844   -63940.78   
  2.2318022    -0.6291392    88.135284    3725.6917    1230.7886    -441.91486    38.627018    30.067875    46.3879      27.407001     21.641775     0.30243695     0.46518573      0.45996764     0.31065762      1911.037    -51678.773   -50032.0    
  1.7335749    -1.0593406    19.399633    350.1058     -692.7693    -275.7143     218.0034     157.8155     247.62343    154.2611      113.26698     0.027171107    0.0015203137    0.025534559    -0.009411982    1876.8489   -48745.9     -63672.46   
  1.8603071    -0.95568556   23.92519     582.14154    -661.7818    -325.1283     167.00903    121.61029    190.34654    118.14613     87.151        0.0601264      0.12069934      0.10319686     0.08685134      2077.7844   -49626.457   -58067.19   
  1.8011101    -1.0258169    27.058481    589.3304     -864.33075   -335.17905    144.87207    104.87479    164.55579    102.51274     75.27049      0.048302375    0.044354446     0.061947078    0.021495502     1855.7456   -49970.55    -61511.8    
  1.6649791    -1.1099777    20.742716    301.33356    -816.5968    -281.21112    199.53418    145.29399    227.41669    141.15518     104.12373     0.017039616    -0.05752054     6.2759113      -0.059546582    1690.5808   -48883.22    -67070.89   
  1.7946935    -1.0300643    20.385784    433.58838    -687.8464    -288.17883    205.00641    148.40681    232.86053    145.06432     106.5142      0.046431366    0.03930138      0.058222827    0.017601494     1998.7781   -48972.83    -61755.156  
  1.7904912    -0.9716357    18.758257    412.67426    -598.8306    -283.10614    227.41449    165.59549    259.19293    160.87837     118.67263     0.026208363    0.09418297      0.061561234    0.075978875     2378.2998   -48554.297   -58586.434  
  4.044975     1.3771515     99.8001      8139.2485    -3157.2908   300.72067     33.47542     26.646906    41.04958     23.821314     19.190481     3.166713       0.40300938      2.9960377      0.37795073      2015.7703   -51825.67    -58441.82   
  1.7954991    -1.0188506    20.583544    437.01575    -682.3524    -283.24597    202.91902    146.89572    230.48953    143.58727     105.429665    0.04339681     0.050105732     0.05973606     0.02872064      1975.2451   -50580.508   -62756.65   
  1.8439885    -0.96767306   26.343546    628.6464     -720.54944   -338.3058     149.39299    108.78289    170.26888    105.68413     77.95835      0.0541759      0.10670253      0.09216054     0.076369315     1991.7162   -49873.066   -58671.098  
  1.7551821    -1.0322533    17.99817     349.11282    -625.17633   -263.445      241.94044    175.14384    274.8128     171.19917     125.70384     0.027909987    0.030681733     0.03780862     0.01705106      2054.366    -48639.97    -62090.16   
  1.6536486    -1.0282891    17.96992     249.02312    -652.7117    -264.17633    242.54945    175.58472    275.50455    171.6301      126.020256    6.2612653      0.014493558     6.268839       0.022016646     1944.9723   -49358.156   -63280.023  
  2.301401     -0.81786263   63.623356    2920.8389    -0.47716781  -406.0435     56.51268     41.55894     64.986465    40.00126      29.78287      0.33483446     0.2717929       0.41165417     0.1206827       1883.3301   -51361.832   -51482.55   
  1.6970532    -1.0217158    18.72426     294.00546    -661.0409    -276.61966    230.07243    166.55244    261.33228    162.80125     119.537636    6.279235       0.029594366     0.008150907    0.028722957     1933.3572   -48984.035   -62179.297  
  1.8048122    -0.9781903    18.931515    412.5292     -594.5556    -282.42957    225.918      164.50578    257.48734    159.81972     117.89171     0.035902135    0.09038946      0.06892075     0.06865205      2201.4177   -48832.348   -59088.535  
  1.7863885    -1.010307     27.785286    555.4215     -848.44794   -343.20413    141.44937    102.39705    160.66805    100.090805    73.49217      0.036168426    0.0567412       0.055749923    0.03767933      1747.8057   -50059.664   -60905.906  
  1.7544296    -1.0721475    18.941       360.08377    -686.0278    -267.85565    227.0155     164.3395     257.86002    160.63815     117.94936     0.041086253    -0.0069761863   0.03492556     -0.022740612    1861.6865   -48615.996   -64183.95   
  1.8627242    -1.0308264    30.452509    762.6106     -924.47845   -348.03888    127.329575   92.17554     144.62979    90.09951      66.15601      0.08029304     0.048281994     0.09284101     0.012413724     1817.034    -50213.68    -60959.203  
  1.6578611    -1.0441853    18.563309    265.78476    -685.24805   -266.83       233.47168    169.01318    265.19336    165.20659     121.303764    6.2698703      9.565993E-4     6.2713494      0.006173938     1916.5354   -49567.5     -64298.69   
  2.0611424    -0.8120403    39.337692    1353.3115    -415.2022    -392.30035    93.49171     69.54617     108.379585   66.214615     49.869186     0.16398337     0.28300673      0.2628416      0.19508271      2119.2717   -50763.566   -52299.41   
  1.9926811    -0.9174293    27.897644    867.2919     -586.38324   -343.5064     139.17577    102.34866    160.04445    98.512505     73.34731      0.13031875     0.17347965      0.1882924      0.10765984      2123.954    -49952.81    -55758.23   
  3.9613042    1.4385271     108.10783    9048.68      -3130.1284   300.5497      30.365883    24.861383    38.203415    21.653463     17.862284     3.2243178      0.4373468       3.031496       0.43164235      1824.0723   -51791.93    -58290.0    
  1.7643607    -0.94161224   20.43627     407.77667    -612.141     -307.41794    203.61392    149.73593    234.14479    144.12364     107.30701     0.0021470925   0.11775414      0.048988413    0.10714454      2256.4805   -48872.22    -57532.35   
  1.8036317    -1.0777812    20.118702    436.3322     -719.40533   -276.58325    210.82542    152.61928    239.47018    149.1819      109.53756     0.06506732     -0.004848705    0.05778528     -0.030316958    1873.7039   -48783.36    -64113.086  
  2.1166186    -0.77188134   69.98545     2521.586     -50.72823    -441.10654    50.37434     38.1641      59.177074    35.66526      27.373655     0.20255028     0.3251557       0.31451932     0.21901509      1776.9731   -51470.05    -51408.09   
  1.8053647    -0.92391443   21.287697    468.51123    -586.5275    -314.05634    193.6664     142.42061    222.70567    137.0825      102.06454     0.019855533    0.14227402      0.07506772     0.12258294      2268.7385   -49185.17    -56772.75   
  1.8449409    -0.9943704    24.593084    575.39734    -725.5544    -323.89896    164.49458    119.07977    186.84439    116.3978      85.46567      0.06179846     0.081100985     0.08892897     0.04986219      1927.2661   -49682.734   -59848.1    
  2.238796     -0.679064     87.2353      3593.918     929.4703     -441.44257    40.00018     30.64713     47.40089     28.331568     22.020529     0.30368385     0.4149662       0.44031167     0.26409546      1765.3676   -51647.406   -50361.79   
  2.030997     -0.9325936    26.695517    905.4743     -577.37164   -330.87042    148.7329     108.30223    169.51653    105.217155    77.61389      0.15538478     0.16120274      0.20622027     0.08660716      2273.0762   -49798.176   -56088.16   
  1.629096     -1.1089716    17.897522    211.89543    -716.10645   -252.21194    245.74716    178.9447     280.08737    173.84734     128.23924     0.002135558    -0.06341954     6.259888       -0.05902934     1630.4376   -48607.4     -67549.016  
  2.252862     -0.72575104   86.60201     3634.9023    607.73773    -439.62793    40.655544    30.801043    47.75995     28.784307     22.092415     0.31037912     0.36746264      0.42707464     0.21794693      1740.9412   -51724.484   -50809.195  
  1.8844395    -0.90394354   32.22623     800.39307    -692.7055    -374.47046    118.65367    87.25689     136.44518    83.98639      62.53192      0.061579734    0.17439397      0.12611191     0.13549957      1915.8262   -50409.46    -55961.477  
  1.9420208    -0.9441632    31.732151    912.7292     -755.07336   -362.4073     122.01617    88.848015    139.06647    86.317116     63.67219      0.104401335    0.14226288      0.15223457     0.08916763      2002.5637   -50332.32    -57009.08   
  2.488085     0.20508799    144.67958    7796.6387    11371.507    -251.97104    18.605064    21.208128    31.620388    13.26193      14.9333725    1.1662341      1.1520144       1.347962       0.7607989       2067.6685   -51954.055   -50512.32   
  1.7464482    -0.97937745   19.117525    357.23862    -619.45056   -281.25928    226.02226    164.58171    257.60614    159.89348     117.94611     0.0053548883   0.07875005      0.03628746     0.07011109      2103.361    -49901.617   -60552.242  
  1.7308381    -1.0522038    20.614202    372.08383    -739.515     -280.1004     206.12941    149.21977    234.13612    145.85896     107.09767     0.02336069     0.00770355      0.024497205    -0.002223431    1864.7051   -50556.523   -64935.844  
  1.8185325    -1.0110649    22.196428    484.79935    -702.5497    -306.12       187.91127    136.03142    213.44269    132.96765     97.63216      0.05271522     0.061139967     0.07266625     0.03514708      1919.2198   -49318.438   -60750.094  
  1.9747279    -0.99703354   28.97728     869.2369     -759.9667    -339.67517    136.49445    98.81011     155.03989    96.584656     70.91776      0.13162437     0.09321998      0.15765893     0.033430617     1906.2104   -50060.867   -58906.0    
  1.7394186    -1.0371082    19.24955     348.12454    -687.5996    -271.5747     225.77786    163.44354    256.4542     159.76237     117.30632     0.02202736     0.023345316     0.029494595    0.012658416     1921.417    -50011.83    -63691.0    
  2.0518944    -0.80973923   38.64468     1300.9333    -387.7604    -390.61304    96.43132     71.73287     111.78731    68.29657      51.437195     0.15717219     0.28477475      0.25745365     0.19932096      2078.356    -50730.1     -52270.79   
  2.3877852    -0.4864985    107.48893    5204.083     3271.2822    -414.16302    31.601654    25.155361    38.751854    22.48793      18.116306     0.4812438      0.5830515       0.6593523      0.35910612      1858.1587   -51924.336   -49779.773  
  2.425277     0.15979251    136.65605    6793.632     10398.425    -285.78528    18.827564    23.957056    33.69143     13.144321     16.699991     0.97700983     1.1606306       1.2484578      0.7893762       2039.6519   -51861.234   -50328.188  
  1.7992474    -1.0406897    17.970236    389.30292    -618.9085    -258.72372    247.85373    179.42455    281.5295     175.38345     128.77617     0.051880017    0.029886285     0.059479136    0.0067978823    2064.6135   -48694.727   -62324.21   
  2.0582156    -0.8452514    57.127827    1903.1079    -546.25433   -427.4619     63.63063     47.333252    73.76334     45.065792     33.94106      0.16466369     0.24974331      0.24996819     0.16431798      1780.999    -51347.758   -52954.484  
  1.9172672    -0.96036065   31.261513    882.4302     -783.9456    -358.71475    125.10766    91.09914     142.58995    88.504105     65.28544      0.09333451     0.12360778      0.13469802     0.07640406      2022.6888   -50317.367   -57789.46   
  1.8043141    -1.0572969    24.203243    534.617      -810.4593    -312.1529     170.00963    123.07218    193.10876    120.300285    88.331085     0.05927403     0.014802138     0.060272288    -0.009981435    1839.2826   -49432.227   -62934.258  
  1.86346      -0.9970162    25.899975    647.7627     -743.4913    -329.7101     156.76216    113.48218    178.06137    110.92627     81.448166     0.072247244    0.08112749      0.09850749     0.04574848      1962.0046   -49753.43    -59741.445  
  1.6862724    -1.0871888    20.471628    324.59802    -778.0641    -282.08704    209.81186    151.88554    238.31891    148.4647      109.01095     0.016707603    -0.032762166    0.002291823    -0.03670359     1789.3732   -48931.78    -65645.27   
  1.9515637    -0.90456384   28.785065    840.6438     -617.47485   -353.1493     136.59615    100.45162    157.07803    96.68657      71.98782      0.10298659     0.18225256      0.16695498     0.12640962      2137.4746   -50162.836   -55641.008  
  1.7914146    -1.0512006    21.3573      451.80093    -740.43994   -283.43533    199.11217    144.1399     226.16545    140.8935      103.45175     0.05135328     0.018678904     0.054543737    -0.003278066    1879.1289   -50825.03    -64593.22   
  1.8137157    -1.0763882    24.198055    544.6272     -830.76984   -308.19263    170.5991     123.49892    193.77834    120.717415    88.63736      0.06922486     -0.0021115183   0.06269003     -0.029455556    1791.1736   -49419.55    -63817.254  
  1.8302778    -1.1082808    23.38393     545.7304     -843.2181    -295.37094    177.34279    129.13498    202.12431    125.456474    92.54351      0.085566826    -0.030541245    0.06640341     -0.062035628    1744.761    -49381.53    -65507.492  
  2.0693684    -0.8199887    39.425175    1405.6792    -409.43103   -389.1513     95.163124    70.78949     110.31716    67.39838      50.76073      0.17044431     0.27549896      0.2655859      0.18571909      2172.0059   -50767.266   -52467.234  
  1.7011584    -1.015775     18.639977    308.16043    -646.1717    -271.55893    238.26512    172.48323    270.6381     168.59846     123.79427     6.2789383      0.03590625      0.010391806    0.034631543     2006.7898   -49619.83    -62475.6    
  1.9569808    -0.98348105   36.77954     1101.9777    -899.94507   -373.92734    105.35002    76.26426     119.66389    74.54659      54.73621      0.11979115     0.10504164      0.15150526     0.048941933     1867.9716   -50555.984   -57913.117  
  1.9688146    -0.9335774    48.543613    1394.0137    -917.31226   -412.21967    77.69425     56.574306    88.55109     54.962746     40.543507     0.11835142     0.15538567      0.17018306     0.09573495      1687.7156   -51021.395   -55545.793  
  2.171767     -0.76641077   47.08111     1850.0144    -156.43927   -401.53778    77.77902     58.92616     91.37062     55.067898     42.26549      0.24439523     0.3306756       0.35396886     0.2083589       2076.624    -50989.195   -50888.453  
  1.7481184    -0.98089427   20.942026    389.0395     -667.3095    -304.2402     204.52792    148.93027    233.10825    144.68788     106.72964     0.0067569814   0.0776491       0.037132397    0.06854409      2036.6731   -49265.27    -59835.496  
  2.0252435    -0.7666398    41.969265    1298.2451    -309.70825   -408.78024    88.1514      66.78438     103.555534   62.41159      47.90189      0.13305992     0.32578325      0.25285122     0.24612199      1970.2507   -50712.367   -51236.72   
  2.8001184    0.8336206     135.81943    9375.552     11308.511    38.808655     21.256514    21.493687    32.255352    15.208635     15.267928     2.5885382      0.94791454      2.2585454      0.67293507      2102.004    -51899.383   -51392.883  
  2.0111551    -0.97081006   33.755283    1101.8817    -745.6448    -359.70612    115.924576   84.41233     132.12364    82.00778      60.493393     0.1481355      0.121941276     0.18409348     0.053353492     1936.6737   -50331.805   -57320.055  
  1.8957528    -0.99022615   30.799438    815.15344    -823.9984    -354.26764    129.31671    93.61406     146.88692    91.50563      67.18847      0.087839246    0.09186423      0.11704783     0.049437035     1873.4188   -50169.523   -58982.4    
  2.0481       -0.9158281    34.83693     1185.7355    -628.3844    -367.48373    112.061356   81.599266    127.72059    79.27485      58.477432     0.16416629     0.17887561      0.22120877     0.099433735     2016.1835   -50582.56    -55413.77   
  1.8514603    -0.9513072    34.87935     785.59143    -850.0246    -381.02936    111.9606     81.525894    127.60575    79.20357      58.424854     0.05400939     0.123620026     0.09877581     0.091950625     1719.4424   -50450.996   -57597.824  
  1.8143859    -0.9613822    22.261488    499.69925    -656.4688    -314.8657     190.30353    138.57256    216.89616    134.6252      99.30686      0.03612007     0.108046405     0.0761808      0.084758475     2152.061    -49376.605   -58501.34   
  1.744737     -1.0202472    19.621962    360.67902    -662.8733    -284.75366    224.66742    162.63968    255.19289    158.97662     116.72938     0.018701661    0.040101547     0.03311116     0.029354123     1955.9832   -48953.543   -61654.812  
  1.9927195    -0.91540587   40.037373    1278.3605    -741.3507    -389.3168     95.284256    70.07122     109.57164    67.44486      50.215958     0.1300595      0.17548707      0.18885782     0.1096038       1969.1052   -50755.227   -55394.08   
  1.7789059    -1.031137     18.439007    389.0653     -645.4847    -265.03198    244.09077    176.7005     277.25528    172.72076     126.821075    0.039049238    0.03574347      0.05003824     0.01726884      2142.956    -49096.793   -62282.234  
  2.0378456    -0.9386308    42.28106     1430.7238    -799.2371    -389.4685     90.77118     66.09648     103.45536    64.21367      47.367493     0.16009028     0.15560198      0.20828992     0.07962824      1896.672    -50815.96    -55682.21   
  1.9490187    -0.9378937    34.450466    967.0154     -773.4653    -374.86816    113.83103    82.887886    129.73755    80.52676      59.400913     0.10736722     0.1491681       0.15769345     0.094339095     1866.83     -50340.734   -56468.805  
  1.8060266    -1.066226     21.111313    454.98807    -728.28735   -287.29617    204.96558    148.37724    232.81415    145.03542     106.49298     0.06272436     0.006524309     0.060151786    -0.01894867     1829.1084   -49047.527   -63550.16   
  1.9389125    -0.9986385    35.15302     1008.13635   -893.6543    -367.00623    111.87271    80.986115    127.07281    79.1621       58.125168     0.11267468     0.08838242      0.13839951     0.036441755     1799.8406   -50513.31    -58741.754  
  1.8228813    -0.97245765   19.87033     448.84225    -600.40063   -292.17224    220.91783    160.86484    251.78845    156.28249     115.28245     0.043965083    0.09882431      0.079670854    0.073189974     2165.8152   -48944.47    -58741.156  
  1.993792     -0.94245696   46.560852    1428.3674    -899.8478    -404.04834    82.01039     59.71717     93.47035     58.016083     42.795815     0.13445477     0.14877827      0.18222852     0.083361916     1748.5339   -51001.65    -55801.156  
  2.4380445    -0.31885204   113.70098    5828.0195    4884.853     -388.18262    29.721014    24.333412    37.392105    21.193617     17.48295      0.6004043      0.7292334       0.8140426      0.45976254      2009.1018   -51974.844   -49614.914  
  1.9238687    -0.8454673    37.065144    997.63727    -596.18536   -396.43176    103.17805    76.7516      119.608406   73.074875     55.035954     0.07380933     0.23695919      0.16271453     0.18796855      1979.6798   -50623.74    -53799.176  
  1.9240731    -1.0119877    23.992739    672.05566    -696.1708    -311.43195    175.3841     126.96283    199.21346    124.10331     91.123474     0.1073826      0.0737676       0.12776892     0.025105359     2019.6451   -49514.56    -60056.24   
  1.9585971    -0.9461586    26.067629    799.2493     -649.25885   -331.82678    158.04637    115.083984   180.13145    111.80573     82.473976     0.11440868     0.14199139      0.16125374     0.08498657      2272.1147   -49769.688   -57033.21   
  2.010262     -0.8987001    36.256493    1156.895     -634.6107    -378.46997    107.01182    78.69557     123.05769    75.745964     56.396526     0.13875127     0.19345541      0.20393303     0.12270562      1979.3519   -50600.39    -54965.977  
  1.9037297    -0.9694234    24.527124    664.4191     -682.2756    -323.2893     170.28429    123.99522    194.07947    120.46312     88.860146     0.08764667     0.11313546      0.12533027     0.06903666      2133.218    -49745.707   -58454.06   
  1.8065047    -1.0279344    19.708311    424.10303    -656.40656   -275.41125    225.55492    163.28215    256.20096    159.60461     117.19049     0.051602077    0.043167        0.06450087     0.019095903     1952.8883   -49929.79    -62610.523  
  1.7987555    -1.0308281    18.211826    389.6292     -623.53357   -265.23984    250.57086    181.39151    284.6158     177.30612     130.1879      0.04865608     0.039210044     0.060226765    0.016634293     2066.091    -48589.97    -61657.266  
  1.7863413    -0.92240024   20.77561     427.01895    -578.0454    -311.66882    208.15749    153.07722    239.36963    147.33969     109.701515    0.008355797    0.1401797       0.0637105      0.1252275       2207.3818   -49105.574   -56761.26   
  2.1215105    -0.7759014    53.069733    1975.9028    -211.0217    -417.73505    69.55926     52.698784    81.714485    49.24827      37.798832     0.20634425     0.32122394      0.31629178     0.2139748       1995.9252   -51249.695   -51413.242  
  1.9415921    -0.93805647   39.366146    1089.1005    -838.51874   -390.6258     99.12492     72.17939     112.97644    70.12331      51.72676      0.10302716     0.14822167      0.15335916     0.09517612      1781.6793   -50738.05    -56408.027  
  1.6901449    -1.1375068    18.400232    288.75604    -754.7818    -251.94182    246.96613    179.83232    281.47668    174.70966     128.87534     0.038124915    -0.078343116    0.0037461421   -0.08702976     1687.2681   -48278.17    -68454.1    
  1.7192932    -1.0095956    18.646471    301.33148    -627.10535   -279.17957    243.91199    176.57106    277.0522     172.59424     126.72818     0.0023376397   0.04524041      0.020149957    0.040575333     1867.5172   -48723.33    -61129.586  
  1.7522997    -1.0289816    19.920244    379.41632    -692.06006   -278.26318    223.71776    161.95221    254.1142     158.30463     116.23596     0.025402108    0.03325439      0.036531717    0.020408394     1957.2825   -50266.46    -63341.117  
  1.7136055    -1.0051513    19.756575    314.71185    -649.02905   -291.5048     226.2731     163.80205    257.01672    160.11281     117.56363     6.2810493      0.04824203      0.017243022    0.045108005     1841.1057   -48908.69    -61023.004  
  1.8846992    -0.9184211    21.130896    559.49634    -550.5188    -307.46014    204.7695     150.58574    235.47365    144.94159     107.916016    0.065156564    0.16035166      0.12370325     0.12121957      2416.2886   -49206.258   -56140.992  
  1.6857601    -1.0190083    19.033281    286.94153    -662.3413    -281.11078    238.08473    172.35265    270.4332     168.47083     123.70055     6.272737       0.02977939      0.0022631309   0.031477436     1903.4512   -48986.406   -62085.83   
  1.7467299    -1.0127866    19.605368    357.8733     -654.72015   -285.86212    229.08151    165.8351     260.20673    162.10007     119.02278     0.017096777    0.04746292      0.034570355    0.03674558      1946.4197   -49021.03    -61321.992  
  2.8876977    0.867252      166.41962    11922.465    13295.327    92.11882      18.505114    17.445566    26.291553    13.207378     12.3695965    2.6073616      0.88207775      2.3066943      0.6182724       1905.8823   -51788.766   -51661.14   
  1.9734043    -0.89114803   28.576534    877.7228     -570.9272    -351.42163    141.85188    104.31665    163.12184    100.40673     74.75766      0.114404924    0.19772999      0.18355341     0.13613029      2224.8423   -50090.113   -54994.8    
  2.4125986    0.079307035   139.38402    6731.417     10049.607    -311.17444    19.981955    22.777662    33.96049     14.243396     16.038534     0.84510636     1.1014675       1.1469035      0.75281614      1954.84     -51905.29    -50604.96   
  1.6927934    -1.0903171    20.022406    310.22818    -754.01074   -277.83936    223.51575    161.80597    253.88474    158.16168     116.13101     0.020717567    -0.034454316    0.005297157    -0.039851006    1702.5056   -48827.664   -65747.805  
  2.0001373    -0.9886776    29.229162    943.0797     -731.0729    -338.62924    140.41676    101.64953    159.49513    99.36012      72.955666     0.14425132     0.10344695      0.17324892     0.03787519      2029.8827   -50130.203   -58454.992  
  1.7716997    -1.030608     19.627869    402.10785    -667.24194   -274.21094    229.73334    166.30696    260.9471     162.56131     119.36145     0.035369616    0.035050396     0.046387915    0.01809486      2014.7865   -50004.715   -63068.137  
  2.3926144    -0.27490696   130.00775    6256.02      6269.4688    -390.67545    25.74517     21.791674    33.304256    18.375853     15.655847     0.5636019      0.7849399       0.80976117     0.5214373       1862.9902   -51888.547   -50130.15   
  1.9680955    -0.84143525   37.449657    1091.643     -544.477     -393.91565    103.61591    77.07732     120.116      73.38499      55.269512     0.10283509     0.24626684      0.1927791      0.18512264      1988.8628   -50557.07    -53377.125  
  1.8773948    -0.9430308    19.82101     512.0886     -546.89014   -292.63635    226.35307    164.8226     257.9832     160.1275      118.118744    0.06672312     0.1354065       0.11511122     0.097730756     2356.4255   -48894.766   -57030.594  
  1.8021843    -1.0440122    19.597075    424.63562    -675.0346    -277.88074    230.87517    167.13354    262.24408    163.36928     119.954704    0.05429315     0.027163576     0.06061132     0.0033410331    1994.752    -48758.785   -62333.484  
  1.6980054    -0.9813274    18.754711    281.2051     -616.1738    -286.70413    243.73582    177.48012    277.79498    172.42447     127.18965     6.2640996      0.06705045      0.009202686    0.0691009       1921.5419   -48833.742   -59908.492  
  2.1592736    -0.5665867    72.04063     2650.371     1089.269     -442.84412    49.18959     39.15561     60.31924     35.003613     28.198957     0.2378493      0.53065056      0.43328804     0.39358306      1934.9171   -51322.977   -48894.5    
  2.1563425    -0.844817     59.90087     2334.7483    -436.94498   -421.1374     63.38588     46.613434    72.89027     44.866302     33.40513      0.23182806     0.25246665      0.31154135     0.1411541       1861.9564   -51214.81    -52313.23   
  1.6541414    -1.0637635    18.628563    251.7419     -709.21045   -264.22733    247.59042    179.23395    281.23044    175.19714     128.63937     6.2763953      -0.017593602    6.269957       -0.013440994    1790.9927   -49616.844   -65494.086  
  1.7970088    -1.0091902    20.669859    439.82245    -665.82214   -294.02325    216.16615    156.48549    245.53654    152.96104     112.312416    0.041206274    0.059548985     0.061485246    0.03825494      2017.4858   -49107.773   -60776.992  
  2.2694793    -0.3787778    94.06444     3981.4963    3252.0205    -423.33514    35.839027    30.335493    46.36179     25.580437     21.794004     0.37646958     0.71014947      0.6308794      0.5089519       1976.7146   -51760.04    -48999.953  
  1.8784826    -1.0884309    34.34428     861.0254     -1107.1831   -354.5069     117.55145    85.09703     133.52312    83.18043      61.075645     0.101704106    -0.005749565    0.09108309     -0.045676168    1570.1113   -50351.984   -62621.21   
  1.949587     -0.8851962    43.035595    1208.4916    -734.39374   -406.64456    90.3428      66.43731     103.88923    63.94716      47.611748     0.09828072     0.20110178      0.17028016     0.14553502      1837.7604   -50871.125   -54654.844  
  1.6714963    -1.0601528    19.034378    265.8838     -698.19147   -275.70734    241.45998    174.79602    274.26703    170.85918     125.4542      6.2826033      -0.010812286    6.2783504      -0.009688573    1741.4419   -48612.39    -64097.883  
  1.6896243    -1.0751266    19.14377     309.72665    -722.37366   -271.7647     239.80817    173.60027    272.3908     169.69035     124.595985    0.013411041    -0.021052256    0.00392901     -0.0246494      1883.7822   -48609.008   -64806.32   
  1.8431726    -1.0129961    18.677816    442.90146    -610.49603   -267.28857    247.95117    179.49509    281.64017    175.45241     128.8268      0.06582845     0.062889405     0.08537912     0.03155269      2129.8757   -49354.926   -61155.0    
  1.8553427    -1.0421829    23.271236    569.845      -748.2154    -305.75876    186.8053     135.23079    212.18645    132.18506     97.05753      0.07951369     0.036345046     0.08739279     0.0017640427    1915.9984   -49374.23    -61917.848  
  1.7255687    -1.0335951    24.627344    432.72406    -822.109     -322.88364    174.32854    126.19871    198.01448    123.35639     90.57505      0.014169816    0.02410104      0.022587242    0.016476274     1794.6997   -49648.043   -62511.582  
  1.8355337    -0.92602956   30.97152     706.15955    -724.1497    -369.49292    130.96608    96.311325    150.60378    92.701454     69.02071      0.038042758    0.1454637       0.092967555    0.11829677      1899.3174   -50038.29    -56779.117  
  1.9776992    -0.79929787   46.532085    1340.4265    -449.49435   -420.87085    81.5427      61.777557    95.791985    57.732597     44.310688     0.10261238     0.2889093       0.2101808      0.22421426      1877.6718   -51015.676   -52375.723  
  1.6983494    -1.0441486    18.916294    314.36902    -691.1801    -268.32452    244.82594    177.2327     278.09033    173.24097     127.20304     0.005311672    0.00915124      0.008513511    0.0062832595    1964.4603   -49761.164   -64157.47   
  1.8918906    -0.9453776    23.970161    623.946      -620.13074   -324.25974    180.05736    131.11163    205.21822    127.37682     93.96007      0.07561692     0.13509314      0.12310524     0.09393071      2112.0151   -49613.605   -57427.496  
  1.6639618    -1.1060271    20.22947     287.71786    -800.4884    -277.01044    223.4076     162.67781    254.62613    158.04381     116.581696    0.014993115    -0.054109033    6.2753954      -0.05560346     1693.618    -48929.68    -66987.9    
  4.142166     1.3867791     94.383514    7238.2007    -3896.8635   301.9578      37.70991     30.01762     46.24217     26.834604     21.617992     3.184805       0.39089867      3.0178204      0.37413323      2044.7781   -51993.227   -59527.72   
